../STLFiles/Torso/InMoov Print Files - Torso/homplatebacklow+V1.stl,79.056,107.048,10.04
../STLFiles/Torso/InMoov Print Files - Torso/homplateback-V1.stl,72.2782,107.048,10.041
../STLFiles/Torso/InMoov Print Files - Torso/KinectSideBackV1.stl,114.726,113.471,10.0351
../STLFiles/Torso/InMoov Print Files - Torso/homplatefront-V1.stl,107.048,72.2782,10.041
../STLFiles/Torso/InMoov Print Files - Torso/InterKinectSideV1.stl,76.9236,98.9978,7.48975
../STLFiles/Torso/InMoov Print Files - Torso/InterKinectMidV1.stl,121.986,76.705,7.48973
../STLFiles/Torso/InMoov Print Files - Torso/ThroatLowerV1.stl,76.624,108.568,7.556
../STLFiles/Torso/InMoov Print Files - Torso/homplateback+V1.stl,78.984,107.048,10.048
../STLFiles/Torso/InMoov Print Files - Torso/KinectSideHolderV1.stl,106.841,106.073,10.0351
../STLFiles/Torso/InMoov Print Files - Torso/HomLowFront-V1.stl,113.54,98.3519,10.0612
../STLFiles/Torso/InMoov Print Files - Torso/KinectMidFrontV1.stl,111.72,64.4903,10.041
../STLFiles/Torso/InMoov Print Files - Torso/servoHolsterV1.stl,87.9339,53.4953,30.7336
../STLFiles/Torso/InMoov Print Files - Torso/KinectMidBackV1.stl,111.72,123.415,10.041
../STLFiles/Torso/InMoov Print Files - Torso/homplatefront+V1.stl,78.9863,107.048,10.041
../STLFiles/Forearm and Servo Bed/Simple_Servo_Bed_for_InMoov/RobCableFrontV3.stl,79.266,37.084,13.808
../STLFiles/Forearm and Servo Bed/Simple_Servo_Bed_for_InMoov/robpart4V3.stl,93.532,92.728,105.824
../STLFiles/Forearm and Servo Bed/Simple_Servo_Bed_for_InMoov/LeftRobCableFrontV3.stl,79.266,37.084,13.808
../STLFiles/Forearm and Servo Bed/Simple_Servo_Bed_for_InMoov/LeftRobCableBackV3.stl,88.6964,14.5252,7.16728
../STLFiles/Forearm and Servo Bed/Simple_Servo_Bed_for_InMoov/leftrobpart3V3.stl,107.798,40.374,97.3115
../STLFiles/Forearm and Servo Bed/Simple_Servo_Bed_for_InMoov/RobCableBackV3.stl,88.6964,14.5252,7.16728
../STLFiles/Forearm and Servo Bed/Simple_Servo_Bed_for_InMoov/robpart3V3.stl,107.798,40.374,97.3115
../STLFiles/Forearm and Servo Bed/Simple_Servo_Bed_for_InMoov/TensionerRightV1.stl,79.2763,30.2744,24.7428
../STLFiles/Forearm and Servo Bed/Simple_Servo_Bed_for_InMoov/leftrobpart4V3.stl,93.532,92.728,105.824
../STLFiles/Forearm and Servo Bed/Simple_Servo_Bed_for_InMoov/RobRingV3.stl,115.91,82.5034,4.99548
../STLFiles/Forearm and Servo Bed/Simple_Servo_Bed_for_InMoov/LeftRobServoBedV5.stl,66.732,111.59,39.654
../STLFiles/Forearm and Servo Bed/Simple_Servo_Bed_for_InMoov/servo-pulleyX5.stl,56.1382,83.3845,4.998
../STLFiles/Forearm and Servo Bed/Simple_Servo_Bed_for_InMoov/RobServoBedV5.stl,66.732,111.59,39.654
../STLFiles/Forearm and Servo Bed/Simple_Servo_Bed_for_InMoov/LeftTensionerV1.stl,79.276,30.274,24.742
../STLFiles/Back/BackHolderCenterRightV1.stl,99.3122,48.9974,20.8075
../STLFiles/Back/BackHolderLowLeftV1.stl,14.744,14.7731,30.6965
../STLFiles/Back/BackCoverBottomLeftV2.stl,118.097,95.2949,111.501
../STLFiles/Back/BackHolderCenterLeftV1.stl,99.3122,48.9974,20.8075
../STLFiles/Back/BackCoverBottomMidV2.stl,27.6886,50.4954,111.134
../STLFiles/Back/BackCoverTopRightV3.stl,136.941,76.0988,113.418
../STLFiles/Back/BackHolderCenterV1.stl,65.0153,32.7387,73.8462
../STLFiles/Back/BackHipsLeftV2.stl,111.345,97.122,112.808
../STLFiles/Back/BackHolderLowRightV1.stl,14.744,14.7731,30.6965
../STLFiles/Back/BackSideHolderRightV1.stl,18.6524,24.4073,45.5877
../STLFiles/Back/BackCoverTopMid.V2.stl,23.3404,35.1396,76.6222
../STLFiles/Back/BackHipsRightV2.stl,111.345,97.122,112.808
../STLFiles/Back/BackCoverLowLeftV1.stl,70.9138,76.9946,90.2078
../STLFiles/Back/BackHipsMidV2.stl,84.7421,29.9906,71.4457
../STLFiles/Back/BackClaviHolderV2.stl,56.7636,58.2991,28.4975
../STLFiles/Back/BatteryHolderLeftV3.stl,97.776,74.4016,32.0837
../STLFiles/Back/BatteryHolderRightV3.stl,97.776,74.4016,32.0837
../STLFiles/Back/BackCoverBottomRightV2.stl,118.097,95.2949,111.501
../STLFiles/Back/BackSideHolderLeftV1.stl,18.6524,24.7414,45.8756
../STLFiles/Back/BackCoverLowRightV1.stl,70.9138,76.9946,90.2078
../STLFiles/Back/BackCoverTopLeftV3.stl,136.941,76.0989,113.418
../STLFiles/Neck/InMoov Print Files - Neck/ThroatHoleV2.stl,54.5852,64.8073,34.6842
../STLFiles/Neck/InMoov Print Files - Neck/GearHolderV1.stl,53.9088,91.6411,57.5053
../STLFiles/Neck/InMoov Print Files - Neck/NeckV1.stl,60.6641,53.4832,115.352
../STLFiles/Neck/InMoov Print Files - Neck/SkullServoFixV1.stl,64.4639,107.352,76.6662
../STLFiles/Neck/InMoov Print Files - Neck/FaceHolderV3.stl,84.134,81.65,18.67
../STLFiles/Neck/InMoov Print Files - Neck/ThroatHolderV1.stl,69.4215,31.4858,17.5335
../STLFiles/Neck/InMoov Print Files - Neck/MainGearV1.stl,42.66,42.665,32.835
../STLFiles/Neck/InMoov Print Files - Neck/ThroatPistonBaseV3.stl,1101.75,1447.74,122.792
../STLFiles/Neck/InMoov Print Files - Neck/NeckBoltsV2.stl,29.5656,31.7505,73.7487
../STLFiles/Neck/InMoov Print Files - Neck/NeckHingeV1.stl,92.2888,80.5805,33.71
../STLFiles/Neck/InMoov Print Files - Neck/ServoGearV1.stl,42.66,42.66,44.97
../STLFiles/Neck/InMoov Print Files - Neck/ThroatPistonV3.stl,1071.32,1452.27,100.517
